CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE
CHEMBL1078866	617349	CHEMBL1078866	617349		19	452.57	3.01	98.84	0	CN1CCN(Cc2cccc(Nc3nccc(n3)c4ccc(NS(=O)(=O)C)cc4)c2)CC1	3227761	IC50	=	960	nM	6.02				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL1078159	617483	CHEMBL1078159	617483		24	414.46	2.86	103.16	0	O=C(NCC#N)c1cccc(c1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	3227766	IC50	>	5000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL1078364	617565	CHEMBL1078364	617565		30	444.49	2.84	112.4	0	COc1cc(ccc1C(=O)NCC#N)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	3227772	IC50	=	9	nM	8.05				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL1078453	617566	CHEMBL1078453	617566		31	442.51	3.65	103.16	0	CC(C)(NC(=O)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2)C#N	3227773	IC50	=	3910	nM	5.41				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL1078370	617632	CHEMBL1078370	617632		32	428.49	3.06	94.38	0	CN(CC#N)C(=O)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2	3227774	IC50	=	1418	nM	5.85				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	619479	CHEMBL1107755	B	Inhibition of GST-tagged JAK3 kinase	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50137	CHEMBL1154287	19762238	Bioorg. Med. Chem. Lett.	2009	19	20	5887
CHEMBL1630784	1052971	CHEMBL1630784	1052971		16b	415.57	3.6	74.35	0	CCN(CC)C(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@H](C1)N(C)c2ncnc3[nH]ccc23	5109141	IC50	=	32	nM	7.49				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	695928	CHEMBL1641115	B	Inhibition of GST-tagged human JAK3 catalytic domain expressed in Sf9 cells by ELISA	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	54253	CHEMBL1629452	21105711	J. Med. Chem.	2010	53	24	8468
CHEMBL1650698	1062631	CHEMBL1650698	1062631		9d	358.35	2.94	104.3	0	C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4	5144099	IC50					Not Determined			BAO_0000190			701698	CHEMBL1656590	B	Inhibition of JAK3 using 5 mM of ATP	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			54785	CHEMBL1649076	21138246	J. Med. Chem.	2011	54	1	262
CHEMBL2376157	1557991	CHEMBL2376157	1557991		8	432.41	.76	132.07	0	C[C@@H](NC(=O)c1c[nH]c2ncc(nc12)c3ncn4cc(F)ccc34)C(=O)N5CC(C5)C#N	13282627	IC50	=	.3	nM	9.52				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	957633	CHEMBL2378516	B	Inhibition of JAK3 (unknown origin) using [33gammaP]ATP and Biotin-KAIETDKEYYTVKD as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by filtration assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73493	CHEMBL2375236	23540648	Bioorg. Med. Chem. Lett.	2013	23	9	2793
CHEMBL1650725	1062666	CHEMBL1650725	1062666		9f	328.35	2.47	104.3	0	C[C@H](Nc1ncc(C)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3	5144101	IC50	=	8350	nM	5.08				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	701698	CHEMBL1656590	B	Inhibition of JAK3 using 5 mM of ATP	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			54785	CHEMBL1649076	21138246	J. Med. Chem.	2011	54	1	262
CHEMBL1630768	1052955	CHEMBL1630768	1052955		2d	242.32	3.01	44.81	0	C1CCC2C(C1)CCN2c3ncnc4[nH]ccc34	5109203	IC50	=	350	nM	6.46				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	695928	CHEMBL1641115	B	Inhibition of GST-tagged human JAK3 catalytic domain expressed in Sf9 cells by ELISA	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	54253	CHEMBL1629452	21105711	J. Med. Chem.	2010	53	24	8468
CHEMBL582808	579307	CHEMBL582808	579307		43	375.4	3.04	85.22	0	Nc1nn2cccnc2c1c3cc(ncn3)N4CCCC4c5ccc(F)cc5	2981517	IC50	=	3100	nM	5.51				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	597290	CHEMBL1044321	B	Inhibition of JAK2-mediated STAT5 phosphorylation in GMCSF-stimulated human HT2 cells	1	Scientific Literature				Intermediate	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			49045	CHEMBL1156132	19857967	Bioorg. Med. Chem. Lett.	2009	19	23	6529
CHEMBL1089814	621885	CHEMBL1089814	621885		19	489.54	4.68	65.94	0	COc1cc(cc(OC)c1OC)c2cnc3cccc(c4ccc(CN5CCOCC5)cc4F)c3n2	3247756	IC50	=	9900	nM	5				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	625436	CHEMBL1116985	B	Inhibition of recombinant GST tagged JAK3 protein after 60 mins using FITC-GGEEEEYFELVKKKK-NH2 substrate	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			50722	CHEMBL1156975	20231096	Bioorg. Med. Chem. Lett.	2010	20	8	2609
CHEMBL1938644	1273480	CHEMBL1938644	1273480		9	382.48	2.55	108.72	0	CCNC(=O)c1cnc(N)c2cc(sc12)c3ccc(cc3)N4CCOCC4	8009751	IC50	=	967	nM	6.01				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799679	CHEMBL1941385	B	Inhibition of human recombinant N-terminal GST-tagged JAK3 expressed in Sf9 cells using Biotin-LC-EQEDEPEGDYFEWLE as substrate after 90 mins by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL2035051	1344571	CHEMBL2035051	1344571		14c, 95:5 trans/Cis mixture	473.57	3.4	81.63	0	C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5cncc(COC\C=C\COCc2c3)c5	10910586	IC50	=	1000	nM	6				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	821290	CHEMBL2040120	B	Inhibition of recombinant JAK3 using poly(Glu,Ala,Tyr) as substrate after 2 hrs by luminometric assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			62087	CHEMBL2034857	22339472	J. Med. Chem.	2012	55	6	2623
CHEMBL2208030	1447680	CHEMBL2208030	1447680		9e	403.48	3.32	79.38	0	CC(=O)Nc1ccc(cc1)c2cc(C)nc(Nc3ccc(cc3)N4CCOCC4)n2	12193927	IC50	>	980	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	886511	CHEMBL2214786	B	Inhibition of JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			67020	CHEMBL2203210	23127890	Bioorg. Med. Chem. Lett.	2012	22	24	7653
CHEMBL385598	357735	CHEMBL385598	357735		34	534.53	4.8	90.45	1	CNc1ncc2cc(ccc2n1)c3cc(ccc3C)C(=O)Nc4cc(ccc4N5CCN(C)C5=O)C(F)(F)F	1765240	IC50	=	987	nM	6.01				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	396626	CHEMBL853499	B	Inhibition of Jak3 by HTRF kinase assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	31708	CHEMBL1149344	16970394	J. Med. Chem.	2006	49	19	5671
CHEMBL234293	394829	CHEMBL234293	394829		11	423.46	3.19	79.42	0	OCC(=C1Cn2c3ccccc3c4c5CNC(=O)c5c6c7ccccc7n(C1)c6c24)CO	1956296	IC50	=	36	nM	7.44				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	440843	CHEMBL889938	B	Inhibition of JAK3 expressed in Sf21 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	36214	CHEMBL1146279	17088059	Bioorg. Med. Chem. Lett.	2007	17	2	326
CHEMBL427233	357882	CHEMBL427233	357882		28	408.49	5.56	66.91	1	CNc1ncc2cc(ccc2n1)c3cc(ccc3C)C(=O)Nc4cccc5CCCc45	1765246	IC50	=	1339	nM	5.87				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	396626	CHEMBL853499	B	Inhibition of Jak3 by HTRF kinase assay	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	31708	CHEMBL1149344	16970394	J. Med. Chem.	2006	49	19	5671
CHEMBL2062800	1356191	CHEMBL2062800	1356191		25	442.51	3.27	127.26	0	CS(=O)(=O)c1ccc(cc1)c2cccn3nc(Nc4cccc(c4)S(=O)(=O)C)nc23	10965928	IC50	=	598	nM	6.22				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2381975	1561389	CHEMBL2381975	1561389		14, table2	493.53	2.85	140.41	0	C[C@H](Nc1nc(Nc2cc(C)[nH]n2)nc(N3CCN(CC3)S(=O)(=O)C)c1F)c4ccc(F)cn4	13307832	IC50	=	20	nM	7.7				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	958067	CHEMBL2383937	B	Inhibition of JAK3 (unknown origin) using biotinylated poly-EY peptide as substrate after 60 mins by HTRF assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			73585	CHEMBL2380256	23562594	Bioorg. Med. Chem. Lett.	2013	23	10	3105
CHEMBL2062791	1356182	CHEMBL2062791	1356182		16	288.32	1.44	98.72	0	CS(=O)(=O)c1cccc(c1)c2cccn3nc(N)nc23	10965888	IC50	>	10000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL388220	394859	CHEMBL388220	394859		22m	473.53	3.14	77.01	0	OCC1Cn2c3ccccc3c4c5CNC(=O)c5c6c7cc(\C=C\n8ccnc8)ccc7n(C1)c6c24	1956280	IC50	=	109	nM	6.96				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	440843	CHEMBL889938	B	Inhibition of JAK3 expressed in Sf21 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	36214	CHEMBL1146279	17088059	Bioorg. Med. Chem. Lett.	2007	17	2	326
CHEMBL232033	394848	CHEMBL232033	394848		22h	441.48	2.32	99.65	0	OCC1Cn2c3ccc(CO)cc3c4c5CNC(=O)c5c6c7cc(CO)ccc7n(C1)c6c24	1956285	IC50	=	14	nM	7.85				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	440843	CHEMBL889938	B	Inhibition of JAK3 expressed in Sf21 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	36214	CHEMBL1146279	17088059	Bioorg. Med. Chem. Lett.	2007	17	2	326
CHEMBL1288094	714486	CHEMBL1288094	714486		26	341.32	2.71	125.27	0	CCOC(=O)c1cccc(Nc2nc(N)n(n2)C(=O)c3occc3)c1	3605064	IC50					Not Determined			BAO_0000190			686111	CHEMBL1292867	B	Inhibition of human recombinant JAK3 by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			54135	CHEMBL1287810	21106455	Bioorg. Med. Chem. Lett.	2010	20	24	7454
CHEMBL557846	565662	CHEMBL557846	565662		10	425.44	2.91	96.49	0	O[C@@H]1Cn2c3ccccc3c4c5C(=O)NC(=O)c5c6c7ccccc7n(CC[C@@H]1O)c6c24	2684771	IC50	=	9	nM	8.05				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	578283	CHEMBL1053840	B	Inhibition of JAK3 expressed in insect Sf21 cells assessed as inhibition of biotinylated substrate phosphorylation	1	Scientific Literature				Intermediate	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			47854	CHEMBL1152924	19427203	Bioorg. Med. Chem. Lett.	2009	19	12	3333
CHEMBL1938660	1273496	CHEMBL1938660	1273496		26	531.69	2.08	163.26	1	CC(C)(C)NS(=O)(=O)c1ccc(cc1)c2cc3c(N)ncc(C(=O)NCCCN4CCOCC4)c3s2	8009883	IC50	>	25000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799686	CHEMBL1941392	B	Inhibition of TEL-fused JAK3 expressed in Ba/F3 cells assessed as inhibition of STAT5 phosphorylation after 60 mins by AlphaScreen assay	1	Scientific Literature				Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL2443044	1589574	CHEMBL2443044	1589574		18, NMS-E973	454.43	2.81	153.87	0	CN1CCC(CC1)NC(=O)c2cc(on2)c3c(O)cc(O)cc3Oc4ccc(cc4)[N+](=O)[O-]	13507574	IC50	>	10	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	989471	CHEMBL2443998	B	Inhibition of JAK3 (unknown origin)	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			75382	CHEMBL2439976	24100158	Bioorg. Med. Chem.	2013	21	22	7047
CHEMBL2207760	1447408	CHEMBL2207760	1447408		10h	472.58	3.99	82.61	0	CCN1CCC[C@@H]1C(=O)Nc2ccc(cc2)c3ccnc(Nc4ccc(cc4)N5CCOCC5)n3	12193919	IC50	=	557.3	nM	6.25				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	886511	CHEMBL2214786	B	Inhibition of JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			67020	CHEMBL2203210	23127890	Bioorg. Med. Chem. Lett.	2012	22	24	7653
CHEMBL2062790	1356181	CHEMBL2062790	1356181		15	211.22	.77	69.09	0	Nc1nc2c(cccn2n1)c3ccncc3	10965886	IC50	>	10000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	833042	CHEMBL2067181	B	Inhibition of human JAK3 expressed in baculovirus using biotinyl-amino-hexanoyl-EQEDEPEGDYFEWLE-amide as substrate preincubated for 1 hr measured after 20 mins by time resolved fluorescence assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein			62806	CHEMBL2062471	22594690	J. Med. Chem.	2012	55	11	5243
CHEMBL2181332	1442156	CHEMBL2181332	1442156		21e, 85:15 trans/cis mixture	486.56	3.6	85.81	0	O=C1CCCN1CCOc2ccc3Nc4nccc(n4)c5cccc(COCC=CCOCc2c3)c5	12153173	IC50	=	500	nM	6.3				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	872623	CHEMBL2183782	B	Inhibition of recombinant JAK3 using Poly (Glu,Ala,Tyr) as substrate after 2 hrs by luminescence assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			66746	CHEMBL2176955	21604762	J. Med. Chem.	2011	54	13	4638
CHEMBL408070	441251	CHEMBL408070	441251		10b	589.61	5.24	102.48	2	CN1CCN(CC1)c2ccc(Nc3ncc(NC(=O)c4cc(ccc4C)C(=O)Nc5cccc(c5)C(F)(F)F)cn3)cc2	2120395	IC50	=	438	nM	6.36				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	474717	CHEMBL951935	B	Inhibition of Jak3 by HTRF assay	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			39206	CHEMBL1144680	18321037	J. Med. Chem.	2008	51	6	1681
CHEMBL2325907	1520090	CHEMBL2325907	1520090		3i	312.41	3.26	70.67	0	C[C@H](NC(=O)c1c[nH]c2ncc(nc12)C3CC3)C4CCCCC4	12649744	IC50	=	43.6	nM	7.36				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	939264	CHEMBL2327061	B	Inhibition of JAK3 (unknown origin)-mediated phosphorylation of Biotin-KAIETDKEYYTVKD incubated for 10 mins prior to substrate addition measured after 30 mins by scintillation counting analysis in presence of [gamma-33P]ATP	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	72061	CHEMBL2321829	23214979	J. Med. Chem.	2013	56	1	345
CHEMBL384820	367900	CHEMBL384820	367900		26	435.52	5.14	71.76	1	C[C@H](Nc1cc(nc(n1)n2cnc3ccncc23)c4ccc(cc4)N(C)C)c5ccccc5	1807595	IC50	=	62	nM	7.21				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	424265	CHEMBL908417	B	Inhibition of JAK3	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	34884	CHEMBL1139695	16934457	Bioorg. Med. Chem. Lett.	2006	16	21	5633
CHEMBL1929238	1270213	CHEMBL1929238	1270213		27	554.53	4.22	113.23	1	CN(C)CCN1CCN(CCC1=O)C(=O)c2cc(sc2NC(=O)Nc3cccc(Cl)c3Cl)C(C)(C)C	7959811	IC50	>	30000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	793907	CHEMBL1932880	B	Inhibition of JAK3	1	Scientific Literature				Autocuration	BAO_0000357	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			60408	CHEMBL1926590	22014550	Bioorg. Med. Chem. Lett.	2011	21	23	7155
CHEMBL1938657	1273493	CHEMBL1938657	1273493		23	475.63	2.33	154.04	0	CN(C)CCNC(=O)c1cnc(N)c2cc(sc12)c3ccc(cc3)S(=O)(=O)NC(C)(C)C	8009880	IC50	>	25000	nM					BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799686	CHEMBL1941392	B	Inhibition of TEL-fused JAK3 expressed in Ba/F3 cells assessed as inhibition of STAT5 phosphorylation after 60 mins by AlphaScreen assay	1	Scientific Literature				Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	8	Homologous protein			60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL1938647	1273483	CHEMBL1938647	1273483		12	410.53	3.13	108.72	0	CC(C)(C)NC(=O)c1cnc(N)c2cc(sc12)c3ccc(cc3)N4CCOCC4	8009754	IC50	=	10300	nM	4.99				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799679	CHEMBL1941385	B	Inhibition of human recombinant N-terminal GST-tagged JAK3 expressed in Sf9 cells using Biotin-LC-EQEDEPEGDYFEWLE as substrate after 90 mins by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL1938649	1273485	CHEMBL1938649	1273485		14	283.35	2.35	96.25	0	CNC(=O)c1cnc(N)c2cc(sc12)c3ccccc3	8009756	IC50	=	767	nM	6.12				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799679	CHEMBL1941385	B	Inhibition of human recombinant N-terminal GST-tagged JAK3 expressed in Sf9 cells using Biotin-LC-EQEDEPEGDYFEWLE as substrate after 90 mins by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
CHEMBL1938652	1273488	CHEMBL1938652	1273488		17	367.35	4.47	105.48	0	CNC(=O)c1cnc(N)c2cc(sc12)c3ccc(OC(F)(F)F)cc3	8009759	IC50	=	365	nM	6.44				BAO_0000190	UO_0000065	http://www.openphacts.org/units/Nanomolar	799679	CHEMBL1941385	B	Inhibition of human recombinant N-terminal GST-tagged JAK3 expressed in Sf9 cells using Biotin-LC-EQEDEPEGDYFEWLE as substrate after 90 mins by TR-FRET assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	10849	CHEMBL2148	SINGLE PROTEIN	P52333	Tyrosine-protein kinase JAK3	Homo sapiens	9	Protein	Pkinase_Tyr	medium	60779	CHEMBL1938231	22087750	J. Med. Chem.	2011	54	24	8440
